2.423200160264968872e-01,1.213975399732589722e-01,3.302951157093048096e-02,2.735389396548271179e-02,3.238778561353683472e-02
3.918671011924743652e-01,1.543993502855300903e-01,5.325093865394592285e-02,3.686123341321945190e-02,2.598178945481777191e-02
9.347687661647796631e-02,5.015689134597778320e-02,1.812280714511871338e-02,2.617898210883140564e-02,9.601287543773651123e-03
4.151934087276458740e-01,1.260303705930709839e-01,4.919517040252685547e-02,3.812125697731971741e-02,2.445908449590206146e-02
2.676560878753662109e-01,2.387143820524215698e-01,9.712291508913040161e-02,4.117442294955253601e-02,4.412224888801574707e-02
2.178462408483028412e-02,6.427425891160964966e-02,1.897491142153739929e-02,1.594871468842029572e-02,1.180362794548273087e-02
2.215251922607421875e-01,1.901060044765472412e-01,5.842333287000656128e-02,2.719907462596893311e-02,3.470861166715621948e-02
