1.454411074519157410e-03,0.000000000000000000e+00,4.278302192687988281e-03,0.000000000000000000e+00,9.623298537917435169e-04,0.000000000000000000e+00
1.460503437556326389e-03,2.975405077449977398e-04,4.440988413989543915e-03,3.466032503638416529e-04,9.852602379396557808e-04,8.806003461359068751e-05
1.054710242897272110e-03,2.164444886147975922e-04,3.056403482332825661e-03,3.269179142080247402e-04,5.753393052145838737e-04,1.026562895276583731e-04
