5.667182207107543945e-01,4.479651451110839844e-01,3.983570933341979980e-01,3.363147079944610596e-01,2.410521209239959717e-01,1.329447984695434570e+00,2.225307703018188477e+00
5.598019361495971680e-01,4.107022285461425781e-01,3.373700082302093506e-01,2.817346155643463135e-01,2.098089158535003662e-01,9.144755601882934570e-01,1.541927099227905273e+00
2.012616582214832306e-02,1.637545228004455566e-02,1.669611781835556030e-02,1.559383142739534378e-02,1.209462154656648636e-02,6.268780678510665894e-02,1.158436983823776245e-01
5.635970830917358398e-01,4.157460629940032959e-01,3.411095738410949707e-01,2.851845026016235352e-01,2.117864191532135010e-01,9.494858980178833008e-01,1.604989767074584961e+00
6.026960611343383789e-01,4.840893745422363281e-01,4.532472491264343262e-01,3.756705522537231445e-01,2.793431878089904785e-01,9.636176228523254395e-01,9.886118173599243164e-01
9.685439057648181915e-03,7.954338565468788147e-03,9.443583898246288300e-03,9.399164468050003052e-03,6.934567354619503021e-03,2.821361459791660309e-02,3.972401097416877747e-02
5.541106462478637695e-01,4.196854531764984131e-01,3.645764589309692383e-01,3.095019459724426270e-01,2.494136840105056763e-01,9.069198369979858398e-01,9.470120668411254883e-01
