2.371156391059027757e-01,1.224289480251735951e-01,3.281869642469618237e-02,2.632687323676215566e-02,3.187929050021701821e-02
3.992602625868055255e-01,1.547010747612847514e-01,5.314608344184028332e-02,3.645479207356770723e-02,2.548213311089410002e-02
9.510240342881945419e-02,4.972329250759549568e-02,1.785502373589409678e-02,2.592924533420138886e-02,9.451181199815538586e-03
4.260858051215278275e-01,1.261999321831597243e-01,4.795478976779513763e-02,3.662568983289930108e-02,2.363926778157551464e-02
2.633887521701388512e-01,2.402471527777777227e-01,9.830596028645835482e-02,4.062136759440104078e-02,4.299838012695312434e-02
2.099308403862847061e-02,6.429185574001736181e-02,1.993467597113714879e-02,1.568482550726996508e-02,1.183956976996527848e-02
2.168049001736111203e-01,1.903685568576388987e-01,5.885609727647570649e-02,2.642130995008680830e-02,3.418335381401908790e-02
