4.521710650351451477e-07,6.062044235477515031e-07,4.422909682944009546e-07,3.525628642364608822e-07,2.795705711378104752e-07,1.157619863079162315e-06,2.446550979584571905e-06
6.397274410119280219e-05,4.548303695628419518e-05,3.706402276293374598e-05,3.317396840429864824e-05,2.122659316228237003e-05,1.276429247809574008e-04,2.626724017318338156e-04
6.084602864575572312e-05,4.095873737242072821e-05,3.193268639734014869e-05,2.501697235857136548e-05,2.179162584070581943e-05,9.556314034853130579e-05,1.311595260631293058e-04
5.431876957118220162e-07,5.163634000382444356e-07,3.307923464035411598e-07,2.537576335726043908e-07,2.344270484400112764e-07,1.420792727913067210e-06,1.608883849257836118e-06
2.428626066830474883e-05,2.208965634054038674e-05,2.463860255375038832e-05,2.018797022174112499e-05,1.433249235560651869e-05,6.778825627407059073e-05,1.064687603502534330e-04
1.789892303349915892e-05,1.248725220648339018e-05,1.483817231928696856e-05,1.994085687329061329e-05,1.273399811907438561e-05,4.717575939139351249e-05,5.940697883488610387e-05
6.726351671204611193e-07,4.480767188397294376e-07,3.528776062466931762e-07,3.034865585505031049e-07,2.970530772472557146e-07,1.351922151116013993e-06,1.157082579084089957e-06
