2.362219095230102539e-01,0.000000000000000000e+00,6.161557435989379883e-01,0.000000000000000000e+00,1.298127919435501099e-01,0.000000000000000000e+00
2.366131097078323364e-01,2.241314575076103210e-02,6.158072948455810547e-01,3.638492897152900696e-02,1.340731233358383179e-01,1.535284053534269333e-02
3.054897785186767578e-01,1.170677505433559418e-02,7.206324338912963867e-01,1.632680185139179230e-02,1.631765067577362061e-01,6.894799880683422089e-03
