2.110782116651535034e-01,0.000000000000000000e+00,5.502173304557800293e-01,0.000000000000000000e+00,1.140066832304000854e-01,0.000000000000000000e+00
1.975869834423065186e-01,1.723110303282737732e-02,5.284680128097534180e-01,3.261363506317138672e-02,1.161880269646644592e-01,1.019821409136056900e-02
2.789596021175384521e-01,9.765140712261199951e-03,6.657011508941650391e-01,1.473308820277452469e-02,1.487582921981811523e-01,5.675176624208688736e-03
