5.548144578933715820e-01,4.539492130279541016e-01,4.017609953880310059e-01,3.383541107177734375e-01,2.402309924364089966e-01,1.318692445755004883e+00,2.204613447189331055e+00
5.472100377082824707e-01,4.177212715148925781e-01,3.395499587059020996e-01,2.835415601730346680e-01,2.099148482084274292e-01,9.011349678039550781e-01,1.495386242866516113e+00
2.385813184082508087e-02,1.866628043353557587e-02,1.727137155830860138e-02,1.548763550817966461e-02,1.159818936139345169e-02,6.130141019821166992e-02,1.152072176337242126e-01
5.513352155685424805e-01,4.227150380611419678e-01,3.430402874946594238e-01,2.868089675903320312e-01,2.114989459514617920e-01,9.331666827201843262e-01,1.556241631507873535e+00
5.957063436508178711e-01,4.937878549098968506e-01,4.559813439846038818e-01,3.785344660282135010e-01,2.820779681205749512e-01,9.616035223007202148e-01,9.779832959175109863e-01
9.848991408944129944e-03,7.891204208135604858e-03,9.484083391726016998e-03,9.529204107820987701e-03,7.002527825534343719e-03,2.955005690455436707e-02,4.173050075769424438e-02
5.450969338417053223e-01,4.274818897247314453e-01,3.662420809268951416e-01,3.109821975231170654e-01,2.499194145202636719e-01,9.017027616500854492e-01,9.333014488220214844e-01
