2.155790577719093049e-01,1.415617746968120261e-01,4.490878989135735355e-02,3.705947304365071748e-02,3.631020546420082873e-02
3.098056698337638970e-01,1.395888466833495323e-01,6.501896217900537955e-02,4.595144833390767125e-02,2.773095318109096083e-02
6.276679508797504414e-02,4.255318481975935152e-02,1.872125782083097073e-02,3.062914145152553780e-02,8.838839882638459960e-03
2.969073423958463742e-01,1.259503199431815101e-01,6.764360579153801123e-02,4.547600708607330011e-02,2.821574981192781495e-02
2.495254166248351557e-01,2.224248249690672918e-01,1.031666288840552559e-01,4.794277947162399467e-02,5.135166523803595673e-02
1.889668430239124439e-02,5.488754186259638818e-02,1.688586865714254009e-02,1.635118934724959922e-02,1.089207252863351981e-02
2.170847990612331524e-01,1.857000487944725498e-01,7.256952973855421152e-02,3.558715500349179245e-02,4.318665707750066196e-02
